store_code,sku,item_title,primary_image,primary_image_url,sales_size,sales_uom_description,final_price,retail_price,fun_tags,item_characteristics,category_hierarchy,name,store_number,drop,prod_cat,prod_cat_type,prod_cat_desc
648,074457,Fair Trade Organic Sumatra Coffee,/content/dam/trjo/products/m304/74457.png,/content/dam/trjo/products/m304/74457.png,13.0,Oz,8.99,8.99,"Brunch All Day, Glass Half Full, Rise & Shine","Fair Trade, Organic, Kosher",Products > Beverages > Coffee & Tea,Trader Joe's North Potomac ,648,Products , Beverages , Coffee & Tea,
648,074568,Chhurpi Puffs Dog Treats,/content/dam/trjo/products/m503/74568.png,/content/dam/trjo/products/m503/74568.png,4.0,Oz,3.99,3.99,Giftable,,Products > Everything Else > Pet Stuff,Trader Joe's North Potomac ,648,Products , Everything Else , Pet Stuff,
648,075817,Cheddar Jalapeño Pull Apart Bread,/content/dam/trjo/products/m20102/75817.png,/content/dam/trjo/products/m20102/75817.png,12.0,Oz,4.99,4.99,"Alfresco Dining, Cold Front, Crack a Beer, Family Style, Picnic, Rain or Shine",,"Products > Food > Bakery > Loaves, Rolls, Buns",Trader Joe's North Potomac ,648,Products , Food , Bakery ," Loaves, Rolls, Buns"
648,074768,Elote Chopped Salad Kit,/content/dam/trjo/products/m20501/74768.png,/content/dam/trjo/products/m20501/74768.png,11.94,Oz,3.99,3.99,"Alfresco Dining, Dinner Hack, Heat Wave, Picnic",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's North Potomac ,648,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
648,052105,Cruciferous Crunch Collection,/content/dam/trjo/products/m20702/52105.png,/content/dam/trjo/products/m20702/52105.png,10.0,Oz,0.0,2.79,"Alfresco Dining, Dinner Hack, Heat Wave, Picnic",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,091624,Cape Gooseberries,/content/dam/trjo/products/m20701/91624.png,/content/dam/trjo/products/m20701/91624.png,1.0,Each,3.49,3.49,"Alfresco Dining, Cheese Board, Finger Food, Picnic",,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Fruits
648,021717,Fresh Atlantic Salmon Boneless Skinless Fillet,/content/dam/trjo/products/m20803/21717.png,/content/dam/trjo/products/m20803/21717.png,1.0,Lb,10.99,11.99,"Alfresco Dining, Date Night, Fire Up The Grill, Fry It Up, In Lieu of Pizza",,"Products > Food > Meat, Seafood & Plant-based > Fish & Seafood",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Fish & Seafood
648,037855,Fresh Atlantic Salmon Boneless Fillet,/content/dam/trjo/products/m20803/37855.png,/content/dam/trjo/products/m20803/37855.png,1.0,Lb,9.99,9.99,"Alfresco Dining, Date Night, Fire Up The Grill, In Lieu of Pizza",,"Products > Food > Meat, Seafood & Plant-based > Fish & Seafood",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Fish & Seafood
648,094535,Toscano Cheese with Black Pepper,/content/dam/trjo/products/m20203/94535.png,/content/dam/trjo/products/m20203/94535.png,1.0,Lb,10.99,10.99,"Cheese Board, Crack a Beer, Effortless Entertaining, Picnic",,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's North Potomac ,648,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
648,065583,Organic Garlic Naan Crackers,/content/dam/trjo/products/m21001/65583.png,/content/dam/trjo/products/m21001/65583.png,10.0,Oz,3.49,3.49,"Cheese Board, Desk Drawer, Finger Food, Midday Snacks","Kosher, Organic","Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's North Potomac ,648,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
648,066632,Sunflower Seed Spread,/content/dam/trjo/products/m20903/66632.png,/content/dam/trjo/products/m20903/66632.png,16.0,Oz,5.49,5.49,"Backpack Ready, Brunch All Day, Picnic, Rise & Shine",Kosher,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
648,097706,Kung Pao Chicken,/content/dam/trjo/products/m20602/97706.png,/content/dam/trjo/products/m20602/97706.png,23.0,Oz,5.99,5.99,"Dinner Hack, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,075289,Salmon Rub Seasoning Blend,/content/dam/trjo/products/m20906/75289.png,/content/dam/trjo/products/m20906/75289.png,2.6,Oz,2.69,2.69,"Alfresco Dining, Dinner Hack, Fire Up The Grill, In Lieu of Pizza",Kosher,Products > Food > For the Pantry > Spices,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Spices
648,050920,Traditional Whole Milk Ricotta Cheese,/content/dam/trjo/products/m20204/50920.png,/content/dam/trjo/products/m20204/50920.png,16.0,Oz,3.99,3.99,"Family Style, Stuff of Dreams",Kosher,Products > Food > Cheese > Cream and Creamy Cheeses,Trader Joe's North Potomac ,648,Products , Food , Cheese , Cream and Creamy Cheeses
648,091708,Uncured Turkey Bacon,/content/dam/trjo/products/m20802/91708.png,/content/dam/trjo/products/m20802/91708.png,8.0,Oz,3.99,3.99,"Brunch All Day, Fry It Up, Rise & Shine",,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
648,073090,Pappardelle Pasta,/content/dam/trjo/products/m20901/73090.png,/content/dam/trjo/products/m20901/73090.png,8.0,Oz,2.49,2.49,"Alfresco Dining, Feeling Fancy, Pair With Wine",Kosher,Products > Food > For the Pantry > Pastas & Grains,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Pastas & Grains
648,054241,Organic Riced Cauliflower,/content/dam/trjo/products/m20603/54241.png,/content/dam/trjo/products/m20603/54241.png,12.0,Oz,1.99,1.99,"Alfresco Dining, Dinner Hack, Make It Meatless, Time-pressed",Organic,Products > Food > From The Freezer > Fruit & Vegetables,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Fruit & Vegetables
648,056417,Unsweetened Organic Açaí  Puree Packets,/content/dam/trjo/products/m20603/56417.png,/content/dam/trjo/products/m20603/56417.png,14.0,Oz,3.99,3.99,"Alfresco Dining, Heat Wave, Rise & Shine, The ""X"" Factor","Organic, Kosher",Products > Food > From The Freezer > Fruit & Vegetables,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Fruit & Vegetables
648,054173,Garlic Spread Dip,/content/dam/trjo/products/m20404/54173.png,/content/dam/trjo/products/m20404/54173.png,8.0,Oz,3.69,3.69,"Alfresco Dining, Cheese Board, Gild The Lily, Pair With Wine",Vegan,"Products > Food > Dips, Sauces & Dressings > Dip/Spread",Trader Joe's North Potomac ,648,Products , Food ," Dips, Sauces & Dressings ", Dip/Spread
648,074472,Squiggly Knife Cut Style Noodles,/content/dam/trjo/products/m20901/74472.png,/content/dam/trjo/products/m20901/74472.png,13.4,Oz,4.99,4.99,"Backpack Ready, Chance of Rain, Desk Drawer, Put An Egg On It",,Products > Food > For the Pantry > Pastas & Grains,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Pastas & Grains
648,099032,Butter Chicken with Basmati Rice,/content/dam/trjo/products/m20602/99032.png,/content/dam/trjo/products/m20602/99032.png,12.5,Oz,4.49,4.49,"Dinner Hack, Feeling Adventurous, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,061420,Chili & Lime Flavored Rolled Corn Tortilla Chips,/content/dam/trjo/products/m21001/61420.png,/content/dam/trjo/products/m21001/61420.png,9.0,Oz,2.99,2.99,"Crack a Beer, Game Night, Midday Snacks, Mouth On Fire","Gluten Free, Kosher","Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's North Potomac ,648,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
648,074734,Pizza Sprinkle Seasoning Blend,/content/dam/trjo/products/m20906/74734.png,/content/dam/trjo/products/m20906/74734.png,2.2,Oz,2.99,2.99,"Family Style, Feeling Adventurous, In Lieu of Pizza, Pour It On, The ""X"" Factor",Kosher,Products > Food > For the Pantry > Spices,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Spices
648,097991,Dozen Roses Assorted Colors,/content/dam/trjo/products/m4/97991.png,/content/dam/trjo/products/m4/97991.png,1.0,Each,14.99,14.99,"Giftable, Treat Yourself",,Products > Flowers & Plants,Trader Joe's North Potomac ,648,Products , Flowers & Plants,,
648,097990,Dozen Red Roses,/content/dam/trjo/products/m4/97990.png,/content/dam/trjo/products/m4/97990.png,1.0,Each,14.99,14.99,"Giftable, Treat Yourself",,Products > Flowers & Plants,Trader Joe's North Potomac ,648,Products , Flowers & Plants,,
648,075001,Italian-Style Wedding Soup,/content/dam/trjo/products/m20908/75001.png,/content/dam/trjo/products/m20908/75001.png,22.0,Oz,4.99,4.99,"Cold Front, Desk Drawer, Rain or Shine",,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Soup, Chili & Meals"
648,073768,Organic Biscuits,/content/dam/trjo/products/m20501/73768.png,/content/dam/trjo/products/m20501/73768.png,16.0,Oz,3.99,3.99,"Brunch All Day, Family Style, Picnic, Put An Egg On It, Rain or Shine, Rise & Shine, Yes!","Kosher, Organic","Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's North Potomac ,648,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
648,065167,Supreme Hydrating Eye Cream,/content/dam/trjo/products/m502/65167.png,/content/dam/trjo/products/m502/65167.png,0.53,Oz,5.99,5.99,Treat Yourself,,Products > Everything Else > For the Face & Body,Trader Joe's North Potomac ,648,Products , Everything Else , For the Face & Body,
648,073814,White Miso Paste,/content/dam/trjo/products/m20905/73814.png,/content/dam/trjo/products/m20905/73814.png,5.3,Oz,2.99,2.99,"Feeling Adventurous, Put An Egg On It, The ""X"" Factor",,Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , For Baking & Cooking
648,062488,Fire Roasted Red Peppers,/content/dam/trjo/products/m20902/62488.png,/content/dam/trjo/products/m20902/62488.png,12.35,Oz,2.99,2.99,"Alfresco Dining, Brunch All Day, Cheese Board, Put An Egg On It",,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
648,074892,Stir Fried Garlicky Cabbage,/content/dam/trjo/products/m20602/74892.png,/content/dam/trjo/products/m20602/74892.png,8.82,Oz,3.49,3.49,"Dinner Hack, Feeling Adventurous, Put An Egg On It",Vegan,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,073466,Seasoned Corn Ribs,/content/dam/trjo/products/m20602/73466.png,/content/dam/trjo/products/m20602/73466.png,15.0,Oz,3.99,3.99,"Alfresco Dining, Crack a Beer, Feeling Adventurous, Finger Food, Fire Up The Grill, Make It Meatless","Gluten Free, Vegan",Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,074256,4 Cheese Ravioli,/content/dam/trjo/products/m20503/74256.png,/content/dam/trjo/products/m20503/74256.png,10.0,Oz,2.99,2.99,"Alfresco Dining, Dinner Hack, Family Style, In Lieu of Pizza, Pair With Wine, Time-pressed",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's North Potomac ,648,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
648,074868,Decaffeinated Black Tea,/content/dam/trjo/products/m304/74868.png,/content/dam/trjo/products/m304/74868.png,40.0,Bag,2.99,2.99,"Alfresco Dining, Chance of Rain, Cold Front, Glass Half Full, Rise & Shine",Kosher,Products > Beverages > Coffee & Tea,Trader Joe's North Potomac ,648,Products , Beverages , Coffee & Tea,
648,073321,Sweet Picanté Peppers,/content/dam/trjo/products/m20902/73321.png,/content/dam/trjo/products/m20902/73321.png,10.23,Oz,4.99,4.99,"Alfresco Dining, Cheese Board, Effortless Entertaining, Finger Food, Pair With Wine, Picnic",,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
648,062742,Thai Wheat Noodles,/content/dam/trjo/products/m20901/62742.png,/content/dam/trjo/products/m20901/62742.png,21.0,Oz,2.99,2.99,"Alfresco Dining, Fry It Up, In Lieu of Pizza",Vegan,Products > Food > For the Pantry > Pastas & Grains,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Pastas & Grains
648,075418,Organic Apricot Preserves,/content/dam/trjo/products/m20903/75418.png,/content/dam/trjo/products/m20903/75418.png,17.5,Oz,4.29,4.29,"Brunch All Day, Cheese Board, Rise & Shine",Organic,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
648,074211,Organic Roasted Red Pepper and Almond Pesto Sauce,/content/dam/trjo/products/m20402/74211.png,/content/dam/trjo/products/m20402/74211.png,9.87,Oz,3.99,3.99,"Cheese Board, Dinner Hack, Pair With Wine, Picnic",Organic,"Products > Food > Dips, Sauces & Dressings > BBQ, Pasta, Simmer",Trader Joe's North Potomac ,648,Products , Food ," Dips, Sauces & Dressings "," BBQ, Pasta, Simmer"
648,073773,Organic Crescent Rolls,/content/dam/trjo/products/m20501/73773.png,/content/dam/trjo/products/m20501/73773.png,8.0,Oz,2.99,2.99,"Alfresco Dining, Brunch All Day, Effortless Entertaining, Family Style, Feeling Fancy, Picnic, Put An Egg On It, Rise & Shine, The ""X"" Factor","Kosher, Organic","Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's North Potomac ,648,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
648,073059,Decaf Joe Medium Roast Ground Coffee,/content/dam/trjo/products/m304/73059.png,/content/dam/trjo/products/m304/73059.png,14.0,Oz,6.99,6.99,"Alfresco Dining, Brunch All Day, Rise & Shine",Kosher,Products > Beverages > Coffee & Tea,Trader Joe's North Potomac ,648,Products , Beverages , Coffee & Tea,
648,074076,Super Seedy Cheese Snack Bites,/content/dam/trjo/products/m21001/74076.png,/content/dam/trjo/products/m21001/74076.png,2.8,Oz,3.49,3.49,"Backpack Ready, Cheese Board, Crack a Beer, Desk Drawer, Finger Food, Midday Snacks, Pair With Wine",Gluten Free,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's North Potomac ,648,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
648,074742,Figo! Half Dipped Chocolate & Vanilla Sandwich Bars,/content/dam/trjo/products/m20604/74742.png,/content/dam/trjo/products/m20604/74742.png,12.27,Oz,4.49,4.49,"Heat Wave, Treat Yourself",,Products > Food > From The Freezer > Cool Desserts,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Cool Desserts
648,050174,Sparkling White Chardonnay Grape Juice,/content/dam/trjo/products/m305/50174.png,/content/dam/trjo/products/m305/50174.png,25.36,Fl Oz,3.99,3.99,"Bibulous, Date Night, Family Style, Feeling Fancy, Glass Half Full, Merry-making",,Products > Beverages > Sodas & Mixers,Trader Joe's North Potomac ,648,Products , Beverages , Sodas & Mixers,
648,075087,Sweet Italian Chicken Sausage,/content/dam/trjo/products/m20802/75087.png,/content/dam/trjo/products/m20802/75087.png,1.0,Lb,6.49,6.49,"Brunch All Day, Crack a Beer, Fire Up The Grill, Fry It Up, In Lieu of Pizza",Antibiotic Free,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
648,012493,Sparkling Apple Cider,/content/dam/trjo/products/m305/12493.png,/content/dam/trjo/products/m305/12493.png,25.4,Fl Oz,3.49,3.49,"Alfresco Dining, Bibulous, Date Night, Family Style, Feeling Fancy, Glass Half Full",,Products > Beverages > Sodas & Mixers,Trader Joe's North Potomac ,648,Products , Beverages , Sodas & Mixers,
648,096159,Habanero Hot Sauce,/content/dam/trjo/products/m20403/96159.png,/content/dam/trjo/products/m20403/96159.png,4.4,Fl Oz,2.99,2.99,"Crack a Beer, Feeling Adventurous, Mouth On Fire",Kosher,"Products > Food > Dips, Sauces & Dressings > Salsa & Hot Sauce",Trader Joe's North Potomac ,648,Products , Food ," Dips, Sauces & Dressings ", Salsa & Hot Sauce
648,073721,Organic Jumbo Cinnamon Rolls,/content/dam/trjo/products/m20501/73721.png,/content/dam/trjo/products/m20501/73721.png,17.5,Oz,4.99,4.99,"Brunch All Day, Family Style, Finger Food, Rise & Shine, Treat Yourself","Kosher, Organic","Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's North Potomac ,648,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
648,039509,Extra Fine French Green Beans,/content/dam/trjo/products/m20603/39509.png,/content/dam/trjo/products/m20603/39509.png,24.0,Oz,2.49,2.49,"Alfresco Dining, Family Style, Feeling Fancy",,Products > Food > From The Freezer > Fruit & Vegetables,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Fruit & Vegetables
648,067425,"Seasonal Bouquet, Large",/content/dam/trjo/products/m4/67425.png,/content/dam/trjo/products/m4/67425.png,1.0,Each,0.0,12.99,"Giftable, Treat Yourself, Welcoming",,Products > Flowers & Plants,Trader Joe's North Potomac ,648,Products , Flowers & Plants,,
648,001026,Pastry Bites Feta Cheese & Caramelized Onions,/content/dam/trjo/products/m20601/01026.png,/content/dam/trjo/products/m20601/01026.png,8.5,Oz,5.49,5.49,"Date Night, Effortless Entertaining, Feeling Fancy, Finger Food, Pair With Wine",,Products > Food > From The Freezer > Appetizers,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Appetizers
648,074158,Mashed Potatoes,/content/dam/trjo/products/m20602/74158.png,/content/dam/trjo/products/m20602/74158.png,28.0,Oz,4.29,4.29,"Cold Front, Dinner Hack, Family Style, Rain or Shine",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,072949,Korean Beefless Bulgogi,/content/dam/trjo/products/m20602/72949.png,/content/dam/trjo/products/m20602/72949.png,10.0,Oz,4.99,4.99,"Feeling Adventurous, Make It Meatless",Vegan,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,074409,Cracked Olive Salad,/content/dam/trjo/products/m20902/74409.png,/content/dam/trjo/products/m20902/74409.png,11.64,Oz,3.49,3.49,"Alfresco Dining, Cheese Board, Effortless Entertaining, Picnic",,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
648,066569,100% Orange Juice No Pulp,/content/dam/trjo/products/m301/66569.png,/content/dam/trjo/products/m301/66569.png,52.0,Fl Oz,4.99,4.99,"Alfresco Dining, Brunch All Day, Family Style, Glass Half Full, Rise & Shine",Kosher,Products > Beverages > Juices & More,Trader Joe's North Potomac ,648,Products , Beverages , Juices & More,
648,073936,Spanish Style Rice,/content/dam/trjo/products/m20602/73936.png,/content/dam/trjo/products/m20602/73936.png,20.0,Oz,3.69,3.69,"Alfresco Dining, Crack a Beer, Dinner Hack, Game Night",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,099284,"Solid White Albacore Tuna, No Salt Added",/content/dam/trjo/products/m20902/99284.png,/content/dam/trjo/products/m20902/99284.png,5.0,Oz,1.99,1.99,"Alfresco Dining, Family Style, Picnic",Kosher,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
648,099285,"Solid White Albacore Tuna, Salt Added",/content/dam/trjo/products/m20902/99285.png,/content/dam/trjo/products/m20902/99285.png,5.0,Oz,1.99,1.99,"Alfresco Dining, Family Style, Picnic",Kosher,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
648,003663,Chicken Gyoza Potstickers,/content/dam/trjo/products/m20602/03663.png,/content/dam/trjo/products/m20602/03663.png,16.0,Oz,3.99,3.99,"Chance of Rain, Fry It Up, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,074202,Joe's Joe-Joe's Granola Cookies & Creme,/content/dam/trjo/products/m20907/74202.png,/content/dam/trjo/products/m20907/74202.png,12.0,Oz,3.69,3.69,"Brunch All Day, Desk Drawer, Finger Food, Midday Snacks, Rise & Shine",Gluten Free,Products > Food > For the Pantry > Cereals,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Cereals
648,073578,Gnocchi,/content/dam/trjo/products/m20901/73578.png,/content/dam/trjo/products/m20901/73578.png,16.0,Oz,1.99,1.99,"Alfresco Dining, Family Style, In Lieu of Pizza, Pair With Wine, Rain or Shine","Vegan, Kosher",Products > Food > For the Pantry > Pastas & Grains,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Pastas & Grains
648,057364,Sea Salt Crystals,/content/dam/trjo/products/m20906/57364.png,/content/dam/trjo/products/m20906/57364.png,3.88,Oz,1.99,1.99,Yes!,Kosher,Products > Food > For the Pantry > Spices,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Spices
648,092978,Organic Bread Crumbs,/content/dam/trjo/products/m20905/92978.png,/content/dam/trjo/products/m20905/92978.png,10.0,Oz,2.99,2.99,"Time-pressed, Welcoming",Organic,Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , For Baking & Cooking
648,050810,Organic Brussels Sprouts,/content/dam/trjo/products/m20702/50810.png,/content/dam/trjo/products/m20702/50810.png,14.0,Oz,3.69,3.69,Yes!,Organic,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,054163,Shishito Peppers,/content/dam/trjo/products/m20702/54163.png,/content/dam/trjo/products/m20702/54163.png,6.0,Oz,0.0,2.49,"Alfresco Dining, Feeling Adventurous, Fire Up The Grill",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,029963,Organic Super Sweet Cut Corn,/content/dam/trjo/products/m20602/29963.png,/content/dam/trjo/products/m20602/29963.png,16.0,Oz,2.29,2.29,"Alfresco Dining, Dinner Hack, Family Style, Rain or Shine","Kosher, Organic",Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
648,015688,Shiitake Mushrooms,/content/dam/trjo/products/m20702/15688.png,/content/dam/trjo/products/m20702/15688.png,4.0,Oz,2.79,3.69,"Alfresco Dining, Fry It Up, Picnic",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,030296,Multi-Floral & Clover Honey,/content/dam/trjo/products/m20909/30296.png,/content/dam/trjo/products/m20909/30296.png,12.0,Oz,3.99,3.99,Pour It On,Kosher,"Products > Food > For the Pantry > Honeys, Syrups & Nectars",Trader Joe's North Potomac ,648,Products , Food , For the Pantry ," Honeys, Syrups & Nectars"
648,065636,Organic Toasted Sesame Oil,/content/dam/trjo/products/m20904/65636.png,/content/dam/trjo/products/m20904/65636.png,5.0,Fl Oz,3.49,3.49,"Fry It Up, The ""X"" Factor","Kosher, Organic",Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Oils & Vinegars
648,041911,Organic Firm Tofu,/content/dam/trjo/products/m20804/41911.png,/content/dam/trjo/products/m20804/41911.png,14.0,Oz,1.49,1.99,"Fry It Up, Make It Meatless, Rain or Shine","Organic, Kosher","Products > Food > Meat, Seafood & Plant-based > Plant-based Protein",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Plant-based Protein
648,051475,Organic Carrots of Many Colors,/content/dam/trjo/products/m20702/51475.png,/content/dam/trjo/products/m20702/51475.png,2.0,Lb,1.99,2.99,"Alfresco Dining, Midday Snacks",Organic,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,090594,All Natural Chicken Drumsticks,/content/dam/trjo/products/m20802/90594.png,/content/dam/trjo/products/m20802/90594.png,1.0,Lb,1.99,1.99,"Crack a Beer, Family Style, Fire Up The Grill",Antibiotic Free,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's North Potomac ,648,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
648,044168,Green Onions,/content/dam/trjo/products/m20702/44168.png,/content/dam/trjo/products/m20702/44168.png,6.0,Oz,0.99,0.99,"Alfresco Dining, Picnic",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's North Potomac ,648,Products , Food , Fresh Fruits & Veggies , Veggies
648,001437,Imported Olive Oil Packed in Italy,/content/dam/trjo/products/m20904/01437.png,/content/dam/trjo/products/m20904/01437.png,33.8,Fl Oz,10.99,10.99,"Alfresco Dining, Family Style, Pour It On, Welcoming",Kosher,Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's North Potomac ,648,Products , Food , For the Pantry , Oils & Vinegars
648,062124,Pasture Raised Large Brown Eggs,/content/dam/trjo/products/m20304/62124.png,/content/dam/trjo/products/m20304/62124.png,1.0,Doz,4.49,4.49,"Brunch All Day, Family Style, Put An Egg On It, Rise & Shine",Antibiotic Free,Products > Food > Dairy & Eggs > Eggs,Trader Joe's North Potomac ,648,Products , Food , Dairy & Eggs , Eggs
648,074802,Unexpected Cheddar Cheese Spread,/content/dam/trjo/products/m20204/74802.png,/content/dam/trjo/products/m20204/74802.png,9.0,Oz,4.99,4.99,"Cheese Board, Crack a Beer, Game Night, Pair With Wine, Picnic",,Products > Food > Cheese > Cream and Creamy Cheeses,Trader Joe's North Potomac ,648,Products , Food , Cheese , Cream and Creamy Cheeses
648,074944,Grande Succulent Skulls,/content/dam/trjo/products/m4/74944.png,/content/dam/trjo/products/m4/74944.png,1.0,Each,7.99,7.99,Fall Faves,,Products > Flowers & Plants,Trader Joe's North Potomac ,648,Products , Flowers & Plants,,
648,067312,Mini Succulent Skulls,/content/dam/trjo/products/m4/67312.png,/content/dam/trjo/products/m4/67312.png,1.0,Each,4.99,4.99,Fall Faves,,Products > Flowers & Plants,Trader Joe's North Potomac ,648,Products , Flowers & Plants,,
648,071651,Gluten Free Breaded Shrimp,/content/dam/trjo/products/m20602/71651.png,/content/dam/trjo/products/m20602/71651.png,12.0,Oz,9.99,9.99,"Alfresco Dining, Dinner Hack, Picnic",Gluten Free,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's North Potomac ,648,Products , Food , From The Freezer , Entrées & Sides
